ItemCode,ItemName,UoMGroupEntry,InventoryUoMEntry
EL1401,SPADE FEMALE CABLE CONNECTOR 6SQMM,2,3
EL1124,SPARE  COIL FOR 3TS 49 CONTACTOR,2,3
EL1058,SPARE  KIT FOR MCE15MN3B-5 BCH CONTACTOR,4,5
ME02302,SPARE AIR PRESSURE TRANSMITTER  RANGE: 0-10 BAR  O/P: 4-20 MA,3,4
ME01489,SPARE BLADE FOR MISS ROLL AS PER HGPL DRAWING,2,3
ME3969,SPARE BRAKE PLATE WITH LONG ARM MOUNTING FOR MODEL HT-770,4,5
ME3302,SPARE CARTRIDGE FOR C11 O C16 160 NECK WITH ACCESSORIES,4,5
ME3968,SPARE CLUTCH PLATE WITH SHORT ARM MOUNTING FOR MODEL HT-770,4,5
EL00827,SPARE COIL 3RT 1064 110VAC,3,4
EL00828,SPARE COIL 3TF 48,2,3
EL00829,SPARE COIL 3TF-46,2,3
EL00830,SPARE COIL 3TF-47,3,4
EL00831,SPARE COIL 3TF-49,2,3
EL00832,SPARE COIL 3TF-50/51,2,3
EL00833,SPARE COIL 3TF-52,2,3
EL00834,SPARE COIL 3TF-53,3,4
EL00835,SPARE COIL 3TF-56,2,3
EL1183,SPARE COIL FOR 32KW CIRCULAR MAGNET,4,5
EL1484,SPARE COIL FOR 3RT-1056 CONTACTOR,2,3
EL1463,SPARE COIL FOR 3RT-2037-1AL20 CONTACTOR,2,3
EL1462,SPARE COIL FOR 3RT-2058-1AL20 CONTACTOR,2,3
ME2903,SPARE COIL FOR 3TF -49 CONTACTORCOIL VOLT:220 V ACMAKE:SIEMENS,2,3
EL1461,SPARE COIL FOR 3TF 32 CONTACTOR,2,3
EL1460,SPARE COIL FOR 3TF 33 CONTACTOR,2,3
EL1502,SPARE COIL FOR 3TF-34,2,3
EL1310,SPARE COIL FOR 3TF-35,2,3
ME2904,SPARE COIL FOR 3TF-50 CONTACTORCOIL VOLT:220 V ACMAKE:SIEMENS,2,3
EL1123,SPARE COIL FOR 3TS 53 CONTACTOR,2,3
EL1235,SPARE COIL FOR AF400-30 CONTACTOR MAKE:ABB,4,5
EL1629,"SPARE COIL FOR CIRCULAR MAGNET 22KW,DIA 1900MM",4,5
EL0967,"SPARE COIL FOR LIFT CONTACTOR 150A,L1,L2 COIL VOLT 220VDC",2,3
EL1057,SPARE COIL FOR MCE 15NN3K-5 BCH CONTACTOR,4,5
EL1056,SPARE COIL FOR MCE15MN3B-5 BCH CONTACTOR,4,5
EL1017,SPARE COIL FOR MNX-225 CONTACTOR,4,5
EL1369,SPARE COIL FOR MNX-25 CONTACTOR,4,5
EL1368,SPARE COIL FOR MNX-40 CONTACTOR,4,5
EL1370,SPARE COIL FOR MNX-50 CONTACTOR,4,5
EL1099,SPARE COIL FOR MNX-70 CONTACTOR,2,3
EL1371,SPARE COIL FOR MNX-95 CONTACTOR,4,5
EL00836,SPARE DP TRANSMITTER  RANGE: 0-500 MM WC  4-20MA/0-10 VDC  2 WIRE,3,4
ME02303,SPARE FILTER BAGS FOR DIA 150 X 4500 MM LONG  N/W POLYESTER PTFE MEMBRANE LAMINATED  SNAP BAND,3,4
OT2788,"SPARE FILTER BAGS FOR DIA 150 X 4500 MM LONG, N/W POLYESTER PTFE MEMBRANE LAMINATED, SNAP BAND",3,4
ME02304,SPARE FILTER CAGES SUITABLE FOR DIA 150 X 4500MM LONG  N/W POLYESTER BAGS,3,4
EL1592,SPARE FINGER FOR 3TF-56,2,3
CV00304,SPARE FLEXIBLE CANVAS BELLOW FOR 315 KW BLOWER,3,4
ME02305,SPARE FLEXIBLE CANVAS BELLOW FOR 315 KW BLOWER INLET  WITHOUT FLANGES  AS PER BRG.,3,4
ME3186,SPARE FOR UNIVERSAL CARDON SHAFT MODEL:CIW-X-175A-575+80,4,5
ME02306,SPARE FRC: 1 Inch  RANGE: 0-10 BAR  WITH PRESSURE REGULATOR & FILTER,3,4
EL1188,SPARE IMPELLER FOR BLOWER UNIT OF 450KW DC MOTOR,2,3
ME3501,"SPARE INTERNAL GEAR SET OF HELICAL WORM GEAR BOX SIZE:160/425 MODEL:AHGB,60:1",4,5
EL00935,SPARE KIT 3TF-35,4,5
EL00936,SPARE KIT 3TF-46,4,5
EL00937,SPARE KIT 3TF-47,4,5
EL00938,SPARE KIT 3TF-48,2,3
EL00939,SPARE KIT 3TF-49,4,5
EL00940,SPARE KIT 3TF-50,4,5
EL00941,SPARE KIT 3TF-51,4,5
EL00942,SPARE KIT 3TF-52,4,5
EL00943,SPARE KIT 3TF-53,4,5
EL1454,SPARE KIT FOR 3RT 1056-6  CONTACTOR,4,5
EL1453,SPARE KIT FOR 3RT 1064-6 CONTACTOR,4,5
EL1452,SPARE KIT FOR 3RT 2026-1AG20 CONTACTOR,4,5
EL1455,SPARE KIT FOR 3RT 2047-1AG20 CONTACTOR,4,5
EL0975,SPARE KIT FOR 3RT-2037-1AG20 SIRUS CONTACTOR,2,3
EL1003,SPARE KIT FOR 3TF-34 CONTACTOR,2,3
EL1333,SPARE KIT FOR 3TF-56 CONTACTOR,4,5
EL1122,SPARE KIT FOR 3TS 49 CONTACTOR,2,3
EL1121,SPARE KIT FOR 3TS 53 CONTACTOR,2,3
EL1234,SPARE KIT FOR AF400-30 CONTACTOR MAKE:ABB,2,3
EL1577,SPARE KIT FOR AX-115-30 CONTACTOR,4,5
ME3113,SPARE KIT FOR AX-50-30 CONTACTOR,3,4
ME3114,SPARE KIT FOR AX-80-30 CONTACTOR,3,4
OT2815,"SPARE KIT FOR AX80-30 CONTACTOR,MAKE:ABB",4,5
ME2905,SPARE KIT FOR AX95-30 CONTACTORMAKE:ABB,4,5
EL0966,"SPARE KIT FOR LIFT CONTACTOR 150A,2 POLE",2,3
EL1059,SPARE KIT FOR MCE 15NN3K-5 BCH CONTACTOR,4,5
EL1016,SPARE KIT FOR MNX-225 CONTAINER,4,5
EL1373,SPARE KIT FOR MNX-25 CONTACTOR,4,5
EL1372,SPARE KIT FOR MNX-40 CONTACTOR,4,5
EL1374,SPARE KIT FOR MNX-50 CONTACTOR,4,5
EL1098,SPARE KIT FOR MNX-70 CONTACTOR,2,3
EL1375,SPARE KIT FOR MNX-95 CONTACTOR,4,5
ME3966,SPARE LINER WITH RIVETS FOR MODEL HT-770,4,5
ME3847,SPARE PARTS OF ELECTROSTATIC LIQUID CLEANER MACHINE TYPE:ELC R25,4,5
ME3845,SPARE PARTS OF LOW VACCUM DEHYDRATION MACHINE MODEL:LVDH-900,4,5
EL00837,SPARE RTD SENSOR FOR BAG INLET: PT 100/3 WIRE  500 MM LONG,3,4
EL1217,SPARE SEAL KIT GASKET AND O-RING FOR 6.75 MVA TRANSFORMENR HEAT EXCHANGER,2,3
EL00944,SPARE SEQUENTIAL TIMER: 10 STATION  24 V DC,3,4
ME02307,SPARE SOLENOID VALVES FOR DIA 38MM  DOUBLE DIAPHRAGM TYPE WITH BUILT-IN SOLENOID COIL  24 V DC,3,4
ME3967,SPARE SPRING FOR MODEL HT-770,4,5
ME01488,SPARE SS SHEET SUITABLE FOR ABOVE MAGNETIC DRUM GRADE:SS304 LENGH AS PER BHUPENDRA DRAWING,2,3
ME3965,SPARE U SEAL FOR MODEL HT-770,4,5
OT2947,SPARES FOR INDUCTION FURNACE 1 B COIL INSULATION,20,22
ME3961,SPARES FOR PNEUMATIC CLUTCH AND BRAKE FOR COLD SHEAR,4,5
ME02308,SPARES MAGNEHELIC GAUGE  RANGE: 0-250 MM WC,3,4
ME3918,SPARES PART FOR AIR PLASMA CUTTING MACHINE,4,5
ME01271,SPARK PLUG L8RTC,2,3
AS00146,SPEAKER 4 Inch,4,5
AR00047,SPECIAL NUT (DUMMY BAR NUT),2,3
ME3315,SPHERICAL ROLLER BEARING 22215E/C3,2,3
ME2657,SPHERICAL ROLLER BEARING 22216E/C3,2,3
ME2986,SPHERICAL ROLLER BEARING 22220-E,2,3
ME01306,SPHERICAL ROLLER BEARING 22320,2,3
ME01419,SPHERICAL ROLLER BEARING 22326 CC/W33,2,3
ME3151,SPHERICAL ROLLER BEARING 22332 CCK/W33,2,3
ME3910,SPHERICAL ROLLER BEARING 23026,2,3
ME3743,SPHERICAL ROLLER BEARING 23128 EJ W33,2,3
ME3078,SPHERICAL ROLLER BEARING 23222 CCK/W33 XL,3,4
ME3588,SPHERICAL ROLLER BEARING 23228 BE-XL-C3/W33,2,3
ME3744,SPHERICAL ROLLER BEARING 24024 EJ W33,2,3
ME3929,SPHERICAL ROLLER BEARING 24030,3,4
ME3137,SPHERICAL ROLLER BEARING 24040,2,3
HE1281,SPHERICAL ROLLER BEARING 24048,2,3
ME01421,SPHERICAL ROLLER BEARING 24060,2,3
EL00945,SPICA 4DE06GSA220,2,3
EL00946,SPICA 4DE10GSA220,2,3
ME3879,SPIDER FOR ROTEX-42 COUPLING,2,3
ME3255,SPINDLE CARRIER BOTTOM  CHOCK WITH BEARING COVER FOR HLS-160 NECK,2,3
ME3242,SPINDLE CARRIER FULL ASSEMBLY TOP CHOCK & BOTTOM CHOCK WITH BEARING COVERS FOR HLS-160 NECK,4,5
ME3254,SPINDLE CARRIER TOP CHOCK WITH BEARING COVER FOR HLS-160 NECK,2,3
ME2907,SPLIT PIN 3 X 32 -IS549 9100101,3,4
ME2908,SPLIT PIN 6.3 X 80-IS:549 L9100546,3,4
ME02606,SPLIT PIN L9100546,3,4
ME3081,SPLIT PLUMBER BLOCK HOUSING SNL 522-619,3,4
ME02309,SPLIT RING (IT 08) FOR MILL STAND 360CRS BRG 24040,3,4
ME3787,"SPLIT RING FOR ROUGHING MILL 560CRS,24060",2,3
ME3240,SPLIT/LOCK NUT FOR ROUGHING MILL 560CRS-24060,2,3
RM02790,SPONGE IRON (PELLET)-IMP,1,1
MS02659,SPOON,4,5
AR00045,SPRAY NOZZLE 486.654.30.AF.002,2,3
AR00046,SPRAY NOZZLE 486.683.30.AF.002,2,3
AR00044,SPRAY NOZZLE 486.733.30.AF.002,2,3
CV0424,SPRAY PAINT,2,3
CV00289,SPRAY PIPE,2,3
HE01135,SPRING (GEAR SHIFTER HSG) 423522401100,2,3
ME3064,SPRING 150 X 300,3,4
ME02310,SPRING 5 MM DIA,2,3
ME3065,SPRING 50 X 300,3,4
ME3066,SPRING 50 X 500,3,4
ME02311,SPRING ASSEMBLY,3,4
ME02315,SPRING CALLIPER 18 Inch,2,3
EL1277,SPRING CHARGING MOTOR FOR 33KV VCB (3AH0314-2),2,3
ME02316,SPRING D10005630,3,4
HE01136,SPRING SEAT (GEAR SHIFTER LEVER),2,3
ME2909,SPRING WASHER 10 MM,2,3
ME3196,SPRING WASHER 12MM,2,3
ME3165,SPRING WASHER 16 MM,2,3
ME3811,SPRING WASHER 20MM,2,3
ME3197,SPRING WASHER 25MM,2,3
ME02319,SPRING WASHER 30MM,2,3
ME02320,SPRING WASHER 35MM,2,3
ME2658,SPRING WASHER 8 MM,2,3
ME2910,SPRING WASHER 9100088,3,4
ME02321,SPRING WASHER B-8,2,3
HE01164,SPROCKET (AUTOMOBILE),2,3
ME2911,SPROCKET BEARING,3,4
FG0986,SQUARE ROD 10MM,1,1
FG00960,SQUARE ROD 8 MM,1,1
ME3171,SQUARE ROD SIZE:32X32X6000 MM,1,1
EL1611,"SQUIRREL CAGE AC INDUCTION MOTOR 2.2 KW,2890RPM",2,3
EL1413,"SQUIRREL CAGE INDUCTION MOTOR 10HP,940RPM",2,3
EL1411,"SQUIRREL CAGE INDUCTION MOTOR 25HP,975RPM",2,3
EL1412,"SQUIRREL CAGE INDUCTION MOTOR 30HP,975RPM",2,3
ME02322,SS BOLL 2 Inch,2,3
ME3459,SS BOLT 10 X 100 MM,2,3
ME3213,"SS BRAIDED AIR HOSE PIPE 5/8""X1MTR",2,3
ME02323,SS BRAIDED BELOW HOSE PIPE 150MM X 345 MM,2,3
ME02324,SS BRAIDED BELOW HOSE PIPE 200MM X 365 MM,2,3
ME3765,"SS BRAIDED FLEXIBLE RUBBER HOSE 6.35MM X 1000MM,1/4""BSP SWIVEL NUT",3,4
ME02325,SS BRAIDED RUBBER HOSE PIPE 1 Inch X 1 MTR,2,3
ME02326,SS BRAIDED RUBBER HOSE PIPE 100MM X 6000 MM,2,3
ME02327,SS BRAIDED RUBBER HOSE PIPE 200MM X 1300 MM,2,3
ME02328,SS BRAIDED RUBBER HOSE PIPE 32MM X 1 MTR,2,3
ME02329,SS BRAIDED RUBBER HOSE PIPE 32MM X 800 LG,2,3
ME02330,SS BRAIDED RUBBER HOSE PIPE 38MM X 1.5 MTR,2,3
ME02331,SS BRAIDED RUBBER HOSE PIPE 38MM X 800 LG,2,3
ME02332,SS BRAIDED RUBBER HOSE PIPE 4 Inch X 1 MTR,2,3
ME02333,SS BRAIDED RUBBER HOSE PIPE 50MM X 1 MTR,2,3
OT2841,SS EXPANSION BELLOWS SS304 FLANGE TYPE 100MM,2,3
OT2842,SS EXPANSION BELLOWS SS304 FLANGE TYPE 150MM,2,3
OT2843,SS EXPANSION BELLOWS SS304 FLANGE TYPE 200MM,2,3
OT2844,SS EXPANSION BELLOWS SS304 FLANGE TYPE 300MM,2,3
OT2845,SS EXPANSION BELLOWS SS304 FLANGE TYPE 350MM,2,3
ME3193,SS FLANGE OD:150MMXID:45MM,2,3
ME3194,SS FLANGE OD:180MMXID:75MM,2,3
ME02334,SS HEX BOLT 1.1/2 Inch X 13 Inch FULL T,3,4
ME3445,SS HEX BOLT 10 X 40 MM,3,4
ME02335,SS HEX BOLT 10 X 50 MM,2,3
ME02336,SS HEX BOLT 10 X 65,2,3
ME02337,SS HEX BOLT 10 X 75,2,3
ME02339,SS HEX BOLT 12 X 65,2,3
ME02340,SS HEX BOLT 12 X 75,2,3
ME3870,SS HEX BOLT 12MM X 150MM,2,3
ME3887,SS HEX BOLT 20X150MM,2,3
ME02341,SS HEX BOLT 3/8 Inch X 2.1/2 Inch,2,3
ME02342,SS HEX BOLT 3/8: X 1 Inch,2,3
ME3443,SS HEX BOLT 8 X 40 MM,3,4
ME3444,SS HEX BOLT 8 X 50 MM,3,4
ME02345,SS HEX NUT 1.1/2 Inch,3,4
ME02346,SS HEX NUT 1.1/2 Inch BSW,3,4
ME02347,SS HEX NUT 1/2 Inch 12 TPI,3,4
ME02348,SS HEX NUT 10 MM,2,3
ME02349,SS HEX NUT 12MM,2,3
ME3888,SS HEX NUT 20MM,2,3
ME02350,SS HEX NUT 3/8 Inch,2,3
ME3468,SS HOSE CLAMP 4 Inch,2,3
ME3471,SS HOSE CLAMP FOR 4 INCH PIPE,2,3
ME3168,"SS HOSE CLAMP STRIP TYPE 3/4""",2,3
ME02338,SS Hex Bolt 12 X 50,2,3
ME02343,SS Hex Bolt Nut 6 m x 40,2,3
ME02344,SS Hex Bolt Nut 6 x 50,2,3
ME3881,"SS LONG TIE ROD 1.5"" X 3750MM",2,3
ME3446,SS NUT 8 MM,3,4
ME3497,SS NUT BOLT 8MM X 125MM,4,5
ME01481,SS NUT BOLT M3X30,2,3
ME2612,SS NUT BOLT M4X30,2,3
ME3428,SS NUT BOLT WITH DOUBLE SPRING WASHER 10 X 25MM,4,5
ME3429,SS NUT BOLT WITH DOUBLE SPRING WASHER 10 X 50MM,4,5
ME3430,SS NUT BOLT WITH DOUBLE SPRING WASHER 10 X 75MM,4,5
ME3427,SS NUT BOLT WITH DOUBLE SPRING WASHER 6 X 50MM,4,5
ME2664,"SS NUT BOLT WITH WASHER 3/4"" X 6""",4,5
ME02351,SS Nut,1,1
ME3748,SS Nut 3/16 Inch,2,3
ME02353,SS PIPE 304 GRADE 12.7 X 1.5MM OD,5,6
ME02354,SS PIPE 304 GRADE 16 X 2MM OD,5,6
ME02355,SS PIPE 304 GRADE 20MMX2MMX6000MM OD,5,6
ME02356,SS PIPE 304 GRADE 6 X 1 MM OD,5,6
ME2659,SS PIPE 304 GRADE OD:12 MM .THICKNESS:2MM,5,6
ME3073,SS PIPE CUTTER MACHINE WITH 2 EXTRA BLADE SIZE 2MM TO 25MM,4,5
ME02357,SS PLAIN WASHER 10,2,3
ME02358,SS PLAIN WASHER 12,2,3
ME3889,SS PLAIN WASHER 20MM,2,3
ME3747,"SS PLAIN WASHER 3/16""",2,3
ME02352,SS Pipe .,2,3
ME02359,SS ROD,1,1
CV0445,SS SCREEN PIPE 200MMX3MTR,2,3
ME3745,"SS SCREW BOLT 3/16"" X 3/4""",2,3
ME3027,SS SEAMLESS PIPE OD:106 MM X ID:90 MM X6 MTR,2,3
ME3026,SS SEAMLESS PIPE OD:56 MM XID:48 MM X 6 MTR,2,3
ME3190,SS SOLID ROUND BAR 50MMX3000MM,1,1
ME3189,SS SOLID ROUND BAR 65MMX3000MM,1,1
ME3191,SS SOLID ROUND BAR 75MMX3000MM,1,1
ME3192,SS SOLID ROUND BAR 90MMX3000MM,1,1
ME3450,SS SPRING  WASHER 10 MM,3,4
ME3451,SS SPRING  WASHER 12 MM,3,4
ME3449,SS SPRING  WASHER 8 MM,3,4
ME3746,"SS SPRING WASHER 3/16""",2,3
ME3861,SS SPRING WASHER 50 X 40 X 3MM,2,3
ME02360,SS SQ HD BOLT 1.1/2 Inch X 13 Inch,3,4
ME3872,SS T-BOLT CLAMP DIA 100MM-130MM,2,3
ME02361,SS TIE ROD 1.1/2 Inch:BSW X 147.5L,2,3
ME3487,SS U-CLAMP WITH SHARP BRIDGE SIZE:12MM,2,3
ME3448,SS WASHER 10 MM,3,4
ME3873,SS WASHER 5MM,2,3
ME3447,SS WASHER 8 MM,3,4
ME3932,"SS WASHER FOR ANTI PARALLEL DIODE ASSEMBLY OD:38MM,ID:14MM,THK:5MM",2,3
ME02363,SS WASHER OD-75MM ID-40MM THICK-4MM,3,4
ME02364,SS WIRE 4 MM,1,1
ME2992,"SS WIRE BRAIDED HOSE G3/8""-OD 12.7MM X 2 MM",2,3
ME02362,SS Washer 12 mm,2,3
IT1192,SSD 128 GB,3,4
IT1227,SSD 1TB,2,3
AS00147,SSD 256 GB,2,3
IT1220,SSD 4TB,2,3
IT1181,SSD 500 GB,2,3
IT1191,SSD CASE,3,4
SV0012,STAFF WAGES (REHEATING),-1,-1
ME3486,STAINLESS STEEL CONE FUNNEL,2,3
EL1457,STAND FAN,2,3
AR0090,STANDARD BRICKS 230 X 115 X 40 MM,2,3
AR0089,STANDARD BRICKS 230 X 115 X 75 MM,2,3
PS02769,STAPLER,2,3
PS02743,STAPLER MACHINE NO.24/6,2,3
PS02770,STAPLER NO. 10,2,3
PS02762,STAPLER PIN NO.24/6,2,3
ME02365,STAR BOLT FOR ROLL HOUSINGLESS STAND 160MM NECK,2,3
ME02367,STAR COUPLING 280,2,3
ME02368,STAR COUPLING L-190 (CI),2,3
AR0088,STAR COUPLING RUBBER INSERT-L150,2,3
ME02369,STAR COUPLING SW-100,2,3
EL0965,STAR DELTA STARTER PANEL,2,3
EL1537,STAR DELTA TIMER 3RP1576-1NM20,2,3
HE1189,STARTER MOTOR ASSEMBLY,2,3
ME02370,STATIC INSERT ES 1A,17,15
ME02371,STATIC INSERT ES 2A,17,15
ME02372,STATIC INSERT ES 65,17,15
ME02373,STATIC INSERT ES55,17,15
ME02374,STATIC INSERT RE 110AB,17,15
ME02375,STATIC INSERT RE 25SP,17,15
ME02376,STATIC INSERT RE 40B,17,15
ME02377,STATIC INSERT RE 55B,17,15
ME02378,STATIC INSERT RE 75AB,17,15
ME02379,STATIC INSERT RE 90B,17,15
CV0329,STEEL ALMIRAH DOUBLE DOOR WITH MIRROR,2,3
MS02661,STEEL BATA,2,3
MS02662,STEEL BOX,2,3
ME3221,STEEL CORE WIRE ROPE 6X36 SIZE:12MM,5,6
MS02664,STEEL KATHRA,2,3
ME3006,STEEL RETAINER FOR PNEUMATIC BREAKER CP0117,2,3
ME02382,STEEL RETAINER SUPPORT CP-117,4,5
ME3005,STEEL RETAINER SUPPORT FOR PNEUMATIC BREAKER CP0117,2,3
ME3971,STEEL STAMP DIE PUNCH SET,4,5
HE1324,STEERING HOSE,2,3
ME02384,STRAIGHT COUPLING FOR M 20 X1.5-16MM TUBE OD.MOC-CS,3,4
ME02385,STRAIGHT COUPLING FOR M12 X1.5-06 MM TUBE OD MOC-CS,3,4
ME02386,STRAIGHT COUPLING FOR M18 X1.5-12 MM TUBE OD MOC-CS,3,4
ME3198,STRAIGHT COUPLING M24X1.5 FOR 16MM TUBE OD,4,5
ME2991,"STRAIGHT COUPLING NON-WELDABLE FOR M12 X 1.5-6 MM TUBE OD,MOC-CS",2,3
ME2989,"STRAIGHT COUPLING NON-WELDABLE FOR M18 X1.5-12.7 MM TUBE OD,MOC-CS",2,3
ME2990,"STRAIGHT COUPLING NON-WELDABLE FOR M20 X1.5-16 MMTUBE OD,MOC-CS",2,3
ME2915,STRAIGHT EXTENESION BAR 100 MM,2,3
ME2916,STRAIGHT EXTENESION BAR 100MM- 600MM (INNER),2,3
ME2917,STRAIGHT EXTENESION BAR 100MM- 600MM (OUTER),2,3
ME2918,STRAIGHT EXTENESION BAR 100MM- 600MM (STRAIGHT),2,3
ME2919,STRAIGHT EXTENESION BAR 250 MM,2,3
ME2920,STRAINER 32/901100,3,4
ME02387,STRAINER ASSY 32/925359,3,4
ME2921,STRAINER Y01.47.02.0,3,4
ME02388,STRIPPER NOZZLE PS1,3,4
ME02389,STRIPPER NOZZLE PS2,3,4
ME02390,STRIPPER NOZZLE RTO 0B,2,3
ME02391,STRIPPER NOZZLE RTO 1.5B,2,3
ME02392,STRIPPER NOZZLE RTO 1B,2,3
ME02393,STRIPPER NOZZLE RTO 2B,2,3
ME02394,STRIPPER NOZZLE RTO 3B,17,15
ME02395,STRIPPER PIPE PS1,3,4
ME02396,STRIPPER PIPE PS2,3,4
ME02397,STUD BOLT 16X120,2,3
ME02398,STUD BOLT 18.5 MM X 125 MM ( NBW ),4,5
ME02399,STUD BOLT 20X150,2,3
ME02400,STUD BOLT 21.4 MM X 125 MM ( NBW ),4,5
ME02401,STUD BOLT 24X170,2,3
ME02402,STUD BOLT 25 MM X 175 MM ( NBW ),4,5
EL00947,STYLE 7020 50 X3 CERAUVC TAP,1,1
AS00148,SUBMERSIBBLE PUMP 7.5 HP /6 SRS 125,2,3
CV0374,"SUBMERSIBLE DEWATERING PUMP 1HP,6750LPM,HEAD UPTO 55 MTRS",2,3
EL1477,SUBMERSSIBLE PUMP 05HP,2,3
EL1476,SUBMERSSIBLE PUMP 10HP,2,3
EL1428,SUBMERSSIBLE PUMP STARTER PANEL 05HP,4,5
HE1210,SUCTION FILTER -STAINER,2,3
ME2922,SUCTION HOSE 7203946,3,4
HE01138,SUCTION STRAINER 1.1/2 Inch BSP,3,4
MS02665,SUGAR FREE GOLD,6,8
MS02666,SUJI,1,1
EL1258,SULPHUR HEXA-FLUORIDE GAS (SF6),1,1
EL00838,SUNLIGHT SWITCH,3,4
ME3807,"SUNLIGHT VALVE ,4 WAY FOR 2TON AC",2,3
PS02777,SUPER GLUE,2,3
ME3033,SUPERIOR PERFORMANCE GEASE-BALMEROL SC HT,1,1
OT2748,SUPPLY OF PLANT & MACHINERY FOR ROLLING MILL (ROOF BRICKS),4,5
OT2835,SUPPLY OF PLANT & MACHINERY FOR TMT ROLLING MILL,4,5
CV0341,SUPPLY OF PLANT AND MACHINERY FOR TMT-SHIVA INFRA,1,1
OT2739,SUPPLY OF PLANT AND MECHINERY FOR TMT,1,1
AS00151,SURGE SUPRESSOR 30K 5KV MAKE: OBLUM,2,3
OT2731,SURGICAL ITEMS,20,22
HE01139,SWITCH (AUTOMOBIL),3,4
HE1279,SWITCH (LIGHT HEAD),2,3
EL10062,SWITCH 701/80328,3,4
EL00948,SWITCH DISCONNECTOR 160A SDF,2,3
EL1493,"SWITCH DISCONNECTOR FUSE 315AMP,TPN",2,3
EL1262,"SWITCH DISCONNECTOR OT63F3,63AMP",4,5
EL00949,SWITCH REVERSE FORWARD 25 AMP,2,3
EL00950,SWITCH REVERSE FORWARD 32 AMP,2,3
ME3625,SWIVEL BEARING ASSEMBLY FULL SET PART NO:S06941-D03,4,5
ME3442,SWIVEL HOOD GEAR BOX WITH MOTOR TSH-6410,4,5
EL00951,SWIVEL NUT WITH FERRUL SET 6 MM,2,3
HS01023,Safety Goggles,2,3
HS01041,Sanitizer 5 Ltr,2,3
SV0015,Scrap Aluminium Cable,1,1
SV0016,Scrap Copper Cable,1,1
RM02780,Scrap Raw Material,1,1
PS02764,Scrap Unloading Slip,2,3
ME2886,Screw 1 Inch,2,3
ME02235,Screw Driver Set 812,4,5
ME02250,Seal Kit For Hydraulic Cylinder,2,3
ME02246,Seal kit for diagonal shear machine hydraulic cylinder for cutting billet 350 x 200 x 325mm for ccm,4,5
ME02247,Seal kit for diagonal shear machine hydraulic cylinder for long travel 80 x 63 x 1050mm for ccm,4,5
ME02268,Sealkit for hydraulic cylinder for withdrawal straightner common for entry and exit 125 x 70 for ccm,4,5
CV00299,Self Drilling Scew,2,3
CV00300,Self Drilling Screw 55 mm,2,3
PS2795,Sharpner,2,3
ME02271,Shearing blade for diagonal hot billet shear machine for ccm,2,3
FG1000,Short Length Billet,1,1
FG00982,Short Length Billet/Scrap Billet,1,1
CV00288,Shovel,2,3
OT2822,Silica Crucible-IMP,2,3
CV00302,Silicon Gun,2,3
ME2892,Silicon carbide heating rod (LEN-300MM),3,4
ME3360,"Simplex Roller Chain Pitch 2"", Brirish Std",5,6
FG00984,Slag,1,1
FG00983,Slag Fines,1,1
FG0998,Slag Non-Metallic,1,1
PS02767,Slip Pad No.00,2,3
ME02292,Slogging D-Spanner 65,2,3
ME02293,Slogging D-Spanner 75,2,3
HE01134,Sping Y05.52.15.0,2,3
ME2906,Spirit Level 12 Inch-IMP,3,4
RM02791,Sponge Iron-IMP,1,1
HS01029,Sprayer,2,3
ME02312,Spring Caliper 24 Inch,2,3
ME02313,Spring Caliper 8 Inch,2,3
ME02314,Spring Calliper 12 Inch,2,3
ME02317,Spring for coupling 107z for ccm,2,3
ME3422,Square Bar for Skid 25*25 mm,1,1
AR00048,Ss spray ring without spray nozzles for ccm,2,3
OT2806,Stack Emission Monitoring,3,4
SV0004,Staff Wages (Melting),-1,-1
SV0010,Staff Wages (Rolling),-1,-1
PS02768,Stamp Pad,2,3
BP00084,Stand Board,2,3
AR00016,Standard Bricks 230 X 115 X 40mm - IMP,3,4
AR00019,Standard Bricks 230 X 115 X75 -IMP,2,3
PS02771,Stapler No. 23/13,2,3
PS02772,Stapler Pin 23/13,2,3
PS02773,Stapler Pin No.10,2,3
ME2912,Star Coupling 150,2,3
ME2913,Star Coupling 190,2,3
ME2914,Star Coupling 225,2,3
ME02366,Star Coupling 276,2,3
PS2796,Stationary Items,2,3
ME02380,Steel Hose Pipe 3/4 Inch x 1 mtr,2,3
ME02381,Steel Hose Pipe 3/4 Inch x 1.5 Inch mtr,2,3
PS02774,Steel Scale 1 mtr,3,4
PS02775,Steel Scale 12 Inch,2,3
ME02383,Steel Scale 24 Inch,2,3
HE01137,Stop cable V19.29.031.2,2,3
PS02776,Store gate pass,2,3
AS00149,Submersible Cable 2.5 Sqmm,5,6
AS00150,Surge Suppressor,2,3
HS01025,Surgical Gloves,2,3
HS01026,Surgical Mask,2,3
MS02667,Sweets,2,3
ME3840,T HANDLE WRENCH NO:10,2,3
ME3841,T HANDLE WRENCH NO:13,2,3
ME3839,T HANDLE WRENCH NO:8,2,3
ME2923,T WASHER EXT00039,3,4
MS02668,TABLE PLATE,2,3
ME3047,TAFLON SHEET,2,3
ME3279,TAFLON SHEET 3MM X 300MM X 15MTR,7,9
ME3607,TAFLON SHEET SIZE:5MM X 300MM X 15FEET,7,9
CV00154,TAFLON TAPE,2,3
IT1183,TAG PRINTER HEAD,2,3
